fecha,t,m
2014-10-04,4,1
2014-10-04,5,1
2014-10-04,8,1
2014-10-04,9,1
2014-10-04,10,1
2014-10-04,11,2
2014-10-04,12,1
2014-10-04,21,1
2014-10-04,22,2
2014-10-04,23,1
2014-10-04,25,1
2014-10-04,31,1
2014-10-04,42,1
2014-10-04,45,1
2014-10-04,46,1
2014-10-04,50,1
2014-10-04,52,1
2014-10-04,59,1
2014-10-04,60,1
2014-10-04,61,2
2014-10-04,62,1
2014-10-04,63,2
2014-10-04,64,1
2014-10-04,65,1
2014-10-04,67,2
2014-10-04,68,3
2014-10-04,69,1
2014-10-04,71,2
2014-10-04,78,1
2014-10-04,80,3
2014-10-04,82,2
2014-10-04,83,1
2014-10-04,86,2
2014-10-04,90,1
2014-10-04,92,1
2014-10-04,93,1
2014-10-04,94,2
2014-10-04,95,1
2014-10-04,96,1
2014-10-04,97,1
2014-10-04,105,2
2014-10-04,107,3
2014-10-04,108,1
2014-10-04,110,1
2014-10-04,111,1
2014-10-04,116,2
2014-10-04,118,2
2014-10-04,119,1
2014-10-04,120,1
2014-10-04,121,1
2014-10-04,122,1
2014-10-04,125,1
2014-10-04,130,2
2014-10-04,133,1
2014-10-04,135,2
2014-10-04,136,1
2014-10-04,138,2
2014-10-04,142,1
2014-10-04,143,2
2014-10-11,1,1
2014-10-11,2,1
2014-10-11,7,2
2014-10-11,9,1
2014-10-11,13,1
2014-10-11,14,1
2014-10-11,16,1
2014-10-11,17,1
2014-10-11,20,1
2014-10-11,23,1
2014-10-11,28,1
2014-10-11,30,1
2014-10-11,37,1
2014-10-11,47,1
2014-10-11,48,1
2014-10-11,49,2
2014-10-11,55,1
2014-10-11,56,1
2014-10-11,57,1
2014-10-11,58,2
2014-10-11,59,1
2014-10-11,60,2
2014-10-11,63,1
2014-10-11,67,2
2014-10-11,68,1
2014-10-11,72,2
2014-10-11,73,1
2014-10-11,74,1
2014-10-11,76,1
2014-10-11,79,1
2014-10-11,80,1
2014-10-11,82,1
2014-10-11,83,4
2014-10-11,88,1
2014-10-11,91,1
2014-10-11,97,1
2014-10-11,98,1
2014-10-11,99,1
2014-10-11,102,1
2014-10-11,104,1
2014-10-11,105,1
2014-10-11,106,2
2014-10-11,113,1
2014-10-11,114,2
2014-10-11,117,2
2014-10-11,120,1
2014-10-11,122,2
2014-10-11,123,2
2014-10-11,124,2
2014-10-11,125,4
2014-10-11,127,1
2014-10-11,129,1
2014-10-11,131,1
2014-10-11,132,2
2014-10-11,137,2
2014-10-11,138,1
2014-10-11,140,2
2014-10-11,141,1
2014-10-11,142,1
2014-10-11,143,4
2014-10-11,144,1
2014-10-18,1,1
2014-10-18,2,1
2014-10-18,4,2
2014-10-18,6,1
2014-10-18,9,1
2014-10-18,11,3
2014-10-18,12,1
2014-10-18,13,1
2014-10-18,14,1
2014-10-18,23,1
2014-10-18,24,1
2014-10-18,26,2
2014-10-18,28,1
2014-10-18,33,1
2014-10-18,46,1
2014-10-18,51,1
2014-10-18,55,2
2014-10-18,57,2
2014-10-18,59,2
2014-10-18,62,2
2014-10-18,65,1
2014-10-18,67,1
2014-10-18,69,1
2014-10-18,72,2
2014-10-18,74,1
2014-10-18,76,1
2014-10-18,77,2
2014-10-18,80,1
2014-10-18,81,1
2014-10-18,83,1
2014-10-18,84,1
2014-10-18,87,1
2014-10-18,88,1
2014-10-18,89,1
2014-10-18,90,2
2014-10-18,92,1
2014-10-18,93,2
2014-10-18,94,3
2014-10-18,96,2
2014-10-18,106,1
2014-10-18,107,1
2014-10-18,108,1
2014-10-18,109,3
2014-10-18,111,1
2014-10-18,116,1
2014-10-18,118,2
2014-10-18,120,4
2014-10-18,121,2
2014-10-18,122,2
2014-10-18,124,1
2014-10-18,125,1
2014-10-18,128,1
2014-10-18,131,1
2014-10-18,132,2
2014-10-18,135,1
2014-10-18,136,2
2014-10-18,137,3
2014-10-18,138,2
2014-10-18,140,2
2014-10-18,141,2
2014-10-18,144,1
2014-10-25,1,2
2014-10-25,4,1
2014-10-25,5,2
2014-10-25,7,1
2014-10-25,8,1
2014-10-25,9,1
2014-10-25,13,1
2014-10-25,16,1
2014-10-25,26,1
2014-10-25,28,2
2014-10-25,31,1
2014-10-25,33,1
2014-10-25,48,1
2014-10-25,53,1
2014-10-25,54,1
2014-10-25,56,1
2014-10-25,57,1
2014-10-25,58,2
2014-10-25,59,1
2014-10-25,60,1
2014-10-25,62,2
2014-10-25,63,1
2014-10-25,64,1
2014-10-25,68,1
2014-10-25,71,1
2014-10-25,73,1
2014-10-25,74,1
2014-10-25,75,1
2014-10-25,76,1
2014-10-25,84,1
2014-10-25,86,3
2014-10-25,87,1
2014-10-25,90,1
2014-10-25,91,3
2014-10-25,92,1
2014-10-25,93,1
2014-10-25,94,1
2014-10-25,95,2
2014-10-25,97,1
2014-10-25,98,1
2014-10-25,105,1
2014-10-25,106,1
2014-10-25,107,3
2014-10-25,108,1
2014-10-25,109,2
2014-10-25,115,1
2014-10-25,117,1
2014-10-25,118,1
2014-10-25,121,1
2014-10-25,123,1
2014-10-25,124,2
2014-10-25,128,1
2014-10-25,129,1
2014-10-25,132,1
2014-10-25,133,1
2014-10-25,134,1
2014-10-25,136,1
2014-10-25,140,2
2014-10-25,141,1
2014-10-25,143,1
2014-11-01,2,1
2014-11-01,5,2
2014-11-01,6,1
2014-11-01,7,1
2014-11-01,8,2
2014-11-01,9,1
2014-11-01,10,1
2014-11-01,14,4
2014-11-01,18,1
2014-11-01,19,2
2014-11-01,23,1
2014-11-01,26,1
2014-11-01,28,1
2014-11-01,33,1
2014-11-01,34,1
2014-11-01,38,1
2014-11-01,46,1
2014-11-01,49,1
2014-11-01,53,1
2014-11-01,56,1
2014-11-01,57,1
2014-11-01,60,1
2014-11-01,61,1
2014-11-01,62,1
2014-11-01,63,1
2014-11-01,64,4
2014-11-01,65,1
2014-11-01,67,3
2014-11-01,68,2
2014-11-01,73,1
2014-11-01,74,1
2014-11-01,75,1
2014-11-01,77,2
2014-11-01,83,1
2014-11-01,86,2
2014-11-01,88,2
2014-11-01,93,2
2014-11-01,96,3
2014-11-01,98,1
2014-11-01,99,2
2014-11-01,100,1
2014-11-01,101,2
2014-11-01,103,2
2014-11-01,104,2
2014-11-01,105,1
2014-11-01,107,1
2014-11-01,108,1
2014-11-01,109,1
2014-11-01,110,1
2014-11-01,113,2
2014-11-01,114,2
2014-11-01,115,1
2014-11-01,117,1
2014-11-01,118,1
2014-11-01,120,1
2014-11-01,121,1
2014-11-01,123,2
2014-11-01,124,2
2014-11-01,130,2
2014-11-01,131,1
2014-11-01,133,1
2014-11-01,134,1
2014-11-01,135,1
2014-11-01,138,1
2014-11-01,140,1
2014-11-01,141,1
2014-11-01,143,1
2014-11-08,1,2
2014-11-08,2,1
2014-11-08,3,1
2014-11-08,4,2
2014-11-08,5,1
2014-11-08,8,1
2014-11-08,10,1
2014-11-08,11,1
2014-11-08,12,1
2014-11-08,13,1
2014-11-08,14,2
2014-11-08,16,1
2014-11-08,20,1
2014-11-08,24,1
2014-11-08,29,1
2014-11-08,46,1
2014-11-08,50,1
2014-11-08,54,3
2014-11-08,55,1
2014-11-08,60,1
2014-11-08,61,1
2014-11-08,62,1
2014-11-08,68,1
2014-11-08,69,1
2014-11-08,70,1
2014-11-08,71,1
2014-11-08,73,2
2014-11-08,76,1
2014-11-08,78,2
2014-11-08,79,2
2014-11-08,84,2
2014-11-08,85,1
2014-11-08,87,1
2014-11-08,89,1
2014-11-08,90,3
2014-11-08,94,1
2014-11-08,98,3
2014-11-08,99,1
2014-11-08,101,2
2014-11-08,103,1
2014-11-08,107,1
2014-11-08,108,1
2014-11-08,109,3
2014-11-08,110,1
2014-11-08,111,1
2014-11-08,112,2
2014-11-08,113,2
2014-11-08,115,1
2014-11-08,116,2
2014-11-08,118,2
2014-11-08,119,1
2014-11-08,120,1
2014-11-08,121,1
2014-11-08,123,1
2014-11-08,127,1
2014-11-08,128,1
2014-11-08,129,1
2014-11-08,130,1
2014-11-08,132,1
2014-11-08,133,1
2014-11-08,135,1
2014-11-08,136,1
2014-11-08,137,1
2014-11-08,140,1
2014-11-08,141,3
2014-11-08,144,1
2014-11-15,1,1
2014-11-15,3,1
2014-11-15,5,1
2014-11-15,6,2
2014-11-15,7,2
2014-11-15,9,1
2014-11-15,11,1
2014-11-15,13,1
2014-11-15,16,1
2014-11-15,19,2
2014-11-15,22,1
2014-11-15,29,1
2014-11-15,46,1
2014-11-15,51,1
2014-11-15,54,2
2014-11-15,58,1
2014-11-15,59,1
2014-11-15,63,1
2014-11-15,65,1
2014-11-15,66,1
2014-11-15,68,1
2014-11-15,69,1
2014-11-15,74,2
2014-11-15,75,1
2014-11-15,77,1
2014-11-15,78,1
2014-11-15,80,1
2014-11-15,87,1
2014-11-15,88,1
2014-11-15,89,1
2014-11-15,90,1
2014-11-15,91,1
2014-11-15,92,2
2014-11-15,93,1
2014-11-15,101,1
2014-11-15,102,1
2014-11-15,103,2
2014-11-15,105,2
2014-11-15,107,3
2014-11-15,108,3
2014-11-15,109,1
2014-11-15,112,2
2014-11-15,114,1
2014-11-15,118,2
2014-11-15,120,3
2014-11-15,122,2
2014-11-15,123,1
2014-11-15,124,2
2014-11-15,126,1
2014-11-15,127,3
2014-11-15,129,3
2014-11-15,131,1
2014-11-15,138,1
2014-11-15,139,1
2014-11-22,1,1
2014-11-22,3,1
2014-11-22,5,1
2014-11-22,7,1
2014-11-22,9,1
2014-11-22,10,3
2014-11-22,11,1
2014-11-22,17,1
2014-11-22,18,1
2014-11-22,20,1
2014-11-22,21,1
2014-11-22,25,1
2014-11-22,26,2
2014-11-22,36,1
2014-11-22,38,2
2014-11-22,42,1
2014-11-22,43,1
2014-11-22,44,1
2014-11-22,45,1
2014-11-22,48,1
2014-11-22,53,2
2014-11-22,54,1
2014-11-22,55,1
2014-11-22,56,2
2014-11-22,57,1
2014-11-22,61,1
2014-11-22,63,2
2014-11-22,66,1
2014-11-22,67,1
2014-11-22,68,1
2014-11-22,71,1
2014-11-22,74,1
2014-11-22,75,2
2014-11-22,76,1
2014-11-22,78,2
2014-11-22,81,2
2014-11-22,82,1
2014-11-22,83,1
2014-11-22,85,1
2014-11-22,86,2
2014-11-22,88,1
2014-11-22,92,1
2014-11-22,93,2
2014-11-22,94,3
2014-11-22,95,1
2014-11-22,98,1
2014-11-22,99,1
2014-11-22,103,2
2014-11-22,105,1
2014-11-22,106,3
2014-11-22,107,4
2014-11-22,109,3
2014-11-22,110,1
2014-11-22,111,1
2014-11-22,113,2
2014-11-22,114,1
2014-11-22,115,1
2014-11-22,116,1
2014-11-22,117,1
2014-11-22,122,1
2014-11-22,124,1
2014-11-22,125,1
2014-11-22,126,3
2014-11-22,128,2
2014-11-22,129,1
2014-11-22,130,1
2014-11-22,132,1
2014-11-22,133,1
2014-11-22,134,1
2014-11-22,136,3
2014-11-22,139,1
2014-11-22,141,1
2014-11-22,142,2
2014-11-22,143,1
2014-11-29,1,2
2014-11-29,2,1
2014-11-29,6,1
2014-11-29,9,1
2014-11-29,10,1
2014-11-29,11,1
2014-11-29,18,1
2014-11-29,32,1
2014-11-29,48,1
2014-11-29,54,1
2014-11-29,62,1
2014-11-29,65,1
2014-11-29,66,1
2014-11-29,70,1
2014-11-29,71,1
2014-11-29,72,1
2014-11-29,73,1
2014-11-29,74,1
2014-11-29,77,1
2014-11-29,79,1
2014-11-29,80,2
2014-11-29,83,2
2014-11-29,84,1
2014-11-29,85,1
2014-11-29,86,1
2014-11-29,87,2
2014-11-29,88,2
2014-11-29,92,1
2014-11-29,93,1
2014-11-29,94,2
2014-11-29,96,2
2014-11-29,97,1
2014-11-29,99,1
2014-11-29,107,1
2014-11-29,108,1
2014-11-29,111,1
2014-11-29,113,2
2014-11-29,118,1
2014-11-29,119,1
2014-11-29,122,1
2014-11-29,124,1
2014-11-29,126,2
2014-11-29,128,1
2014-11-29,129,1
2014-11-29,130,1
2014-11-29,132,1
2014-11-29,138,1
2014-11-29,139,1
2014-11-29,141,2
2014-11-29,142,1
2014-11-29,144,1
2014-12-06,2,1
2014-12-06,5,1
2014-12-06,14,1
2014-12-06,18,1
2014-12-06,19,1
2014-12-06,23,1
2014-12-06,25,2
2014-12-06,30,1
2014-12-06,42,1
2014-12-06,45,1
2014-12-06,49,1
2014-12-06,52,1
2014-12-06,54,1
2014-12-06,55,1
2014-12-06,56,1
2014-12-06,63,1
2014-12-06,64,1
2014-12-06,68,1
2014-12-06,69,1
2014-12-06,70,2
2014-12-06,74,1
2014-12-06,81,1
2014-12-06,89,1
2014-12-06,91,1
2014-12-06,92,1
2014-12-06,93,1
2014-12-06,94,3
2014-12-06,97,1
2014-12-06,101,1
2014-12-06,103,1
2014-12-06,107,2
2014-12-06,109,1
2014-12-06,110,1
2014-12-06,114,3
2014-12-06,115,1
2014-12-06,116,1
2014-12-06,122,2
2014-12-06,123,1
2014-12-06,124,1
2014-12-06,126,1
2014-12-06,128,2
2014-12-06,130,2
2014-12-06,131,1
2014-12-06,132,1
2014-12-06,133,1
2014-12-06,134,1
2014-12-06,135,1
2014-12-06,136,1
2014-12-06,138,1
2014-12-06,139,1
2014-12-06,141,1
2014-12-06,143,1
2014-12-06,144,2
2014-12-13,3,2
2014-12-13,4,1
2014-12-13,5,1
2014-12-13,6,2
2014-12-13,7,1
2014-12-13,10,1
2014-12-13,12,1
2014-12-13,16,1
2014-12-13,19,1
2014-12-13,20,1
2014-12-13,21,1
2014-12-13,23,1
2014-12-13,24,2
2014-12-13,25,1
2014-12-13,36,1
2014-12-13,39,2
2014-12-13,40,1
2014-12-13,48,1
2014-12-13,51,1
2014-12-13,55,2
2014-12-13,61,1
2014-12-13,62,2
2014-12-13,63,1
2014-12-13,64,2
2014-12-13,66,1
2014-12-13,67,1
2014-12-13,68,1
2014-12-13,69,1
2014-12-13,73,2
2014-12-13,76,1
2014-12-13,77,1
2014-12-13,79,3
2014-12-13,80,5
2014-12-13,82,2
2014-12-13,84,2
2014-12-13,85,1
2014-12-13,86,1
2014-12-13,88,1
2014-12-13,90,1
2014-12-13,92,1
2014-12-13,93,1
2014-12-13,97,2
2014-12-13,99,1
2014-12-13,100,1
2014-12-13,108,1
2014-12-13,109,2
2014-12-13,110,1
2014-12-13,114,1
2014-12-13,115,1
2014-12-13,118,2
2014-12-13,120,3
2014-12-13,123,3
2014-12-13,124,2
2014-12-13,125,1
2014-12-13,126,1
2014-12-13,127,2
2014-12-13,130,1
2014-12-13,131,1
2014-12-13,135,1
2014-12-13,137,1
2014-12-13,139,1
2014-12-13,140,2
2014-12-13,142,3
2014-12-13,144,1
2014-12-20,1,1
2014-12-20,4,3
2014-12-20,7,1
2014-12-20,8,2
2014-12-20,9,1
2014-12-20,10,2
2014-12-20,14,2
2014-12-20,16,1
2014-12-20,19,2
2014-12-20,29,1
2014-12-20,40,1
2014-12-20,45,1
2014-12-20,46,1
2014-12-20,47,1
2014-12-20,52,1
2014-12-20,56,1
2014-12-20,60,1
2014-12-20,61,2
2014-12-20,63,1
2014-12-20,69,1
2014-12-20,70,2
2014-12-20,71,2
2014-12-20,73,1
2014-12-20,74,2
2014-12-20,76,1
2014-12-20,77,1
2014-12-20,78,1
2014-12-20,81,1
2014-12-20,84,2
2014-12-20,85,2
2014-12-20,86,2
2014-12-20,88,2
2014-12-20,89,1
2014-12-20,92,1
2014-12-20,94,1
2014-12-20,95,1
2014-12-20,98,1
2014-12-20,101,1
2014-12-20,104,1
2014-12-20,106,1
2014-12-20,107,1
2014-12-20,114,1
2014-12-20,115,1
2014-12-20,118,2
2014-12-20,120,2
2014-12-20,122,1
2014-12-20,125,2
2014-12-20,127,1
2014-12-20,128,1
2014-12-20,129,3
2014-12-20,130,1
2014-12-20,135,3
2014-12-20,137,1
2014-12-20,138,2
2014-12-20,140,1
2014-12-20,141,1
2014-12-20,143,1
2014-12-27,1,1
2014-12-27,4,1
2014-12-27,5,1
2014-12-27,13,1
2014-12-27,14,1
2014-12-27,17,1
2014-12-27,26,1
2014-12-27,37,1
2014-12-27,51,1
2014-12-27,64,1
2014-12-27,66,1
2014-12-27,67,3
2014-12-27,71,1
2014-12-27,74,1
2014-12-27,76,1
2014-12-27,77,2
2014-12-27,79,2
2014-12-27,81,1
2014-12-27,83,1
2014-12-27,89,1
2014-12-27,91,1
2014-12-27,93,1
2014-12-27,94,1
2014-12-27,95,1
2014-12-27,100,2
2014-12-27,102,1
2014-12-27,107,3
2014-12-27,108,1
2014-12-27,110,1
2014-12-27,111,1
2014-12-27,112,1
2014-12-27,116,4
2014-12-27,117,1
2014-12-27,121,2
2014-12-27,122,1
2014-12-27,125,1
2014-12-27,128,1
2014-12-27,132,1
2014-12-27,133,1
2014-12-27,134,1
2014-12-27,139,1
2014-12-27,141,1
2014-12-27,143,1
2014-12-27,144,2
2015-01-03,8,1
2015-01-03,9,3
2015-01-03,24,1
2015-01-03,25,1
2015-01-03,28,1
2015-01-03,42,1
2015-01-03,51,1
2015-01-03,52,1
2015-01-03,53,1
2015-01-03,54,2
2015-01-03,57,1
2015-01-03,59,1
2015-01-03,63,1
2015-01-03,64,1
2015-01-03,65,2
2015-01-03,69,1
2015-01-03,71,2
2015-01-03,79,1
2015-01-03,80,1
2015-01-03,81,1
2015-01-03,87,2
2015-01-03,89,1
2015-01-03,90,1
2015-01-03,91,1
2015-01-03,92,1
2015-01-03,93,1
2015-01-03,96,1
2015-01-03,97,2
2015-01-03,99,1
2015-01-03,100,1
2015-01-03,103,1
2015-01-03,105,1
2015-01-03,106,1
2015-01-03,109,1
2015-01-03,110,1
2015-01-03,112,2
2015-01-03,113,1
2015-01-03,114,1
2015-01-03,115,1
2015-01-03,116,1
2015-01-03,117,1
2015-01-03,118,1
2015-01-03,119,2
2015-01-03,123,1
2015-01-03,124,2
2015-01-03,127,1
2015-01-03,128,1
2015-01-03,129,1
2015-01-03,130,1
2015-01-03,132,2
2015-01-03,133,2
2015-01-03,135,1
2015-01-03,137,1
2015-01-03,138,1
2015-01-03,139,1
2015-01-03,140,1
2015-01-03,141,1
2015-01-03,142,2
2015-01-03,144,1
2015-01-10,1,2
2015-01-10,2,1
2015-01-10,5,1
2015-01-10,7,2
2015-01-10,8,1
2015-01-10,11,2
2015-01-10,13,2
2015-01-10,30,1
2015-01-10,31,1
2015-01-10,33,1
2015-01-10,44,1
2015-01-10,46,1
2015-01-10,49,1
2015-01-10,51,1
2015-01-10,54,1
2015-01-10,59,1
2015-01-10,63,1
2015-01-10,67,2
2015-01-10,70,2
2015-01-10,71,2
2015-01-10,72,1
2015-01-10,73,1
2015-01-10,74,1
2015-01-10,75,1
2015-01-10,76,2
2015-01-10,77,1
2015-01-10,80,2
2015-01-10,81,1
2015-01-10,82,1
2015-01-10,83,1
2015-01-10,84,1
2015-01-10,85,1
2015-01-10,86,1
2015-01-10,87,2
2015-01-10,90,1
2015-01-10,91,1
2015-01-10,92,1
2015-01-10,93,4
2015-01-10,94,1
2015-01-10,95,1
2015-01-10,97,1
2015-01-10,98,1
2015-01-10,100,1
2015-01-10,102,1
2015-01-10,103,1
2015-01-10,104,1
2015-01-10,107,1
2015-01-10,109,1
2015-01-10,110,2
2015-01-10,112,2
2015-01-10,114,1
2015-01-10,115,1
2015-01-10,117,2
2015-01-10,118,2
2015-01-10,119,1
2015-01-10,120,2
2015-01-10,122,1
2015-01-10,123,1
2015-01-10,124,1
2015-01-10,125,4
2015-01-10,126,2
2015-01-10,130,1
2015-01-10,131,1
2015-01-10,132,1
2015-01-10,133,2
2015-01-10,134,1
2015-01-10,138,3
2015-01-10,139,1
2015-01-10,140,1
2015-01-10,141,2
2015-01-10,144,1
2015-01-17,2,1
2015-01-17,3,1
2015-01-17,5,1
2015-01-17,6,2
2015-01-17,14,2
2015-01-17,18,1
2015-01-17,19,2
2015-01-17,20,2
2015-01-17,25,1
2015-01-17,32,1
2015-01-17,33,1
2015-01-17,34,2
2015-01-17,38,1
2015-01-17,39,1
2015-01-17,40,1
2015-01-17,47,1
2015-01-17,55,1
2015-01-17,57,2
2015-01-17,60,1
2015-01-17,62,1
2015-01-17,63,1
2015-01-17,65,1
2015-01-17,66,1
2015-01-17,71,1
2015-01-17,72,1
2015-01-17,73,1
2015-01-17,74,1
2015-01-17,75,1
2015-01-17,76,1
2015-01-17,77,2
2015-01-17,79,1
2015-01-17,80,1
2015-01-17,82,2
2015-01-17,84,1
2015-01-17,86,2
2015-01-17,87,1
2015-01-17,88,1
2015-01-17,90,1
2015-01-17,91,2
2015-01-17,94,1
2015-01-17,95,1
2015-01-17,96,2
2015-01-17,98,1
2015-01-17,101,1
2015-01-17,103,1
2015-01-17,104,2
2015-01-17,105,1
2015-01-17,110,1
2015-01-17,111,1
2015-01-17,112,1
2015-01-17,113,1
2015-01-17,116,1
2015-01-17,119,2
2015-01-17,122,1
2015-01-17,124,1
2015-01-17,126,1
2015-01-17,128,1
2015-01-17,132,2
2015-01-17,137,3
2015-01-17,138,2
2015-01-17,140,1
2015-01-17,143,1
2015-01-17,144,1
2015-01-24,2,1
2015-01-24,5,1
2015-01-24,6,1
2015-01-24,11,1
2015-01-24,13,1
2015-01-24,16,1
2015-01-24,19,2
2015-01-24,27,1
2015-01-24,35,1
2015-01-24,52,1
2015-01-24,55,1
2015-01-24,59,1
2015-01-24,60,1
2015-01-24,64,1
2015-01-24,65,1
2015-01-24,70,1
2015-01-24,72,1
2015-01-24,73,2
2015-01-24,78,1
2015-01-24,79,3
2015-01-24,80,1
2015-01-24,82,2
2015-01-24,83,1
2015-01-24,91,1
2015-01-24,94,1
2015-01-24,100,1
2015-01-24,101,1
2015-01-24,102,2
2015-01-24,103,1
2015-01-24,104,3
2015-01-24,108,1
2015-01-24,110,1
2015-01-24,117,1
2015-01-24,118,1
2015-01-24,119,4
2015-01-24,121,2
2015-01-24,122,1
2015-01-24,123,1
2015-01-24,125,1
2015-01-24,126,1
2015-01-24,129,1
2015-01-24,133,1
2015-01-24,134,2
2015-01-24,135,1
2015-01-24,136,1
2015-01-24,137,1
2015-01-24,138,1
2015-01-24,140,1
2015-01-24,142,1
2015-01-31,1,2
2015-01-31,2,1
2015-01-31,3,2
2015-01-31,5,2
2015-01-31,6,1
2015-01-31,7,2
2015-01-31,9,1
2015-01-31,13,1
2015-01-31,14,2
2015-01-31,15,1
2015-01-31,23,1
2015-01-31,27,1
2015-01-31,29,1
2015-01-31,41,1
2015-01-31,47,1
2015-01-31,48,1
2015-01-31,52,1
2015-01-31,59,2
2015-01-31,60,2
2015-01-31,66,2
2015-01-31,67,1
2015-01-31,68,1
2015-01-31,69,4
2015-01-31,72,1
2015-01-31,73,3
2015-01-31,74,1
2015-01-31,75,1
2015-01-31,76,1
2015-01-31,78,1
2015-01-31,80,1
2015-01-31,81,2
2015-01-31,82,1
2015-01-31,83,2
2015-01-31,89,1
2015-01-31,90,1
2015-01-31,91,2
2015-01-31,94,2
2015-01-31,100,2
2015-01-31,101,1
2015-01-31,102,2
2015-01-31,103,1
2015-01-31,104,1
2015-01-31,107,2
2015-01-31,108,2
2015-01-31,109,3
2015-01-31,111,1
2015-01-31,115,2
2015-01-31,117,3
2015-01-31,118,2
2015-01-31,122,1
2015-01-31,125,2
2015-01-31,127,1
2015-01-31,129,2
2015-01-31,130,3
2015-01-31,131,1
2015-01-31,133,1
2015-01-31,134,1
2015-01-31,138,1
2015-01-31,142,1
2015-01-31,143,3
2015-02-07,3,1
2015-02-07,6,1
2015-02-07,7,1
2015-02-07,8,1
2015-02-07,9,1
2015-02-07,12,1
2015-02-07,13,1
2015-02-07,14,2
2015-02-07,15,1
2015-02-07,18,1
2015-02-07,20,1
2015-02-07,38,1
2015-02-07,47,1
2015-02-07,50,1
2015-02-07,55,1
2015-02-07,56,1
2015-02-07,58,1
2015-02-07,59,1
2015-02-07,62,1
2015-02-07,63,1
2015-02-07,66,1
2015-02-07,67,1
2015-02-07,68,1
2015-02-07,74,1
2015-02-07,75,1
2015-02-07,77,1
2015-02-07,78,1
2015-02-07,79,1
2015-02-07,80,1
2015-02-07,81,2
2015-02-07,82,1
2015-02-07,84,1
2015-02-07,85,2
2015-02-07,86,1
2015-02-07,87,2
2015-02-07,88,1
2015-02-07,89,1
2015-02-07,92,1
2015-02-07,96,1
2015-02-07,99,1
2015-02-07,102,1
2015-02-07,103,1
2015-02-07,104,1
2015-02-07,107,1
2015-02-07,110,1
2015-02-07,111,1
2015-02-07,112,1
2015-02-07,115,1
2015-02-07,116,1
2015-02-07,117,2
2015-02-07,118,2
2015-02-07,119,1
2015-02-07,120,1
2015-02-07,121,1
2015-02-07,122,1
2015-02-07,125,1
2015-02-07,126,1
2015-02-07,127,1
2015-02-07,130,1
2015-02-07,131,1
2015-02-07,134,2
2015-02-07,135,1
2015-02-07,136,1
2015-02-07,137,1
2015-02-07,138,1
2015-02-07,141,2
2015-02-14,1,1
2015-02-14,2,1
2015-02-14,3,1
2015-02-14,4,2
2015-02-14,5,2
2015-02-14,7,1
2015-02-14,23,1
2015-02-14,27,2
2015-02-14,30,1
2015-02-14,36,1
2015-02-14,37,1
2015-02-14,45,2
2015-02-14,47,1
2015-02-14,50,1
2015-02-14,58,1
2015-02-14,64,1
2015-02-14,65,2
2015-02-14,66,1
2015-02-14,68,2
2015-02-14,70,1
2015-02-14,72,1
2015-02-14,74,1
2015-02-14,75,3
2015-02-14,78,2
2015-02-14,81,1
2015-02-14,83,1
2015-02-14,85,1
2015-02-14,86,1
2015-02-14,89,1
2015-02-14,92,1
2015-02-14,93,1
2015-02-14,94,2
2015-02-14,97,1
2015-02-14,99,1
2015-02-14,100,1
2015-02-14,101,1
2015-02-14,108,1
2015-02-14,109,1
2015-02-14,110,1
2015-02-14,111,2
2015-02-14,113,1
2015-02-14,114,1
2015-02-14,115,2
2015-02-14,116,1
2015-02-14,117,2
2015-02-14,119,2
2015-02-14,120,2
2015-02-14,121,2
2015-02-14,123,1
2015-02-14,124,1
2015-02-14,127,2
2015-02-14,131,3
2015-02-14,135,1
2015-02-14,138,1
2015-02-14,139,2
2015-02-14,142,2
2015-02-14,144,2
2015-02-21,3,1
2015-02-21,15,1
2015-02-21,18,1
2015-02-21,19,3
2015-02-21,20,1
2015-02-21,21,1
2015-02-21,35,1
2015-02-21,39,2
2015-02-21,41,2
2015-02-21,47,1
2015-02-21,53,1
2015-02-21,57,1
2015-02-21,66,1
2015-02-21,69,2
2015-02-21,71,1
2015-02-21,72,1
2015-02-21,73,2
2015-02-21,75,2
2015-02-21,78,1
2015-02-21,79,2
2015-02-21,80,2
2015-02-21,81,2
2015-02-21,82,1
2015-02-21,83,1
2015-02-21,84,3
2015-02-21,85,1
2015-02-21,87,1
2015-02-21,88,1
2015-02-21,91,1
2015-02-21,92,1
2015-02-21,96,1
2015-02-21,101,2
2015-02-21,102,1
2015-02-21,104,1
2015-02-21,105,2
2015-02-21,106,1
2015-02-21,107,2
2015-02-21,108,1
2015-02-21,109,1
2015-02-21,111,1
2015-02-21,112,1
2015-02-21,115,2
2015-02-21,120,1
2015-02-21,124,2
2015-02-21,125,2
2015-02-21,128,1
2015-02-21,131,1
2015-02-21,136,1
2015-02-21,137,1
2015-02-21,138,1
2015-02-21,139,1
2015-02-21,141,1
2015-02-21,143,1
2015-02-21,144,2
2015-02-28,4,1
2015-02-28,7,2
2015-02-28,8,3
2015-02-28,10,2
2015-02-28,11,1
2015-02-28,13,1
2015-02-28,19,1
2015-02-28,35,1
2015-02-28,36,2
2015-02-28,42,1
2015-02-28,52,1
2015-02-28,53,1
2015-02-28,58,1
2015-02-28,60,1
2015-02-28,61,2
2015-02-28,65,2
2015-02-28,66,1
2015-02-28,68,1
2015-02-28,73,1
2015-02-28,79,3
2015-02-28,81,2
2015-02-28,83,1
